id,generic_name,brand_names,dosage_form,strength,notification_number,notification_date,ban_reason,source_pdf,date_added
8015,Omeprazole + Paracetamol + Diclofenac,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.559706+05:30
8016,Nimesulide + Paracetamol Injection,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.561650+05:30
8017,Tamsulosin + Diclofenac,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.563563+05:30
8018,Paracetamol +phenylephirine +chlorpheniramine +dextromethorphan +caffeine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.565519+05:30
8019,Diclofenac +zinc Carnosine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.567505+05:30
8020,Diclofenac + Paracetamol+ Chlorpheniramine Maleate + Magnesium Trisillicate,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.569818+05:30
8021,Paracetamol + Pseudoephdrine + Cetrizine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.571953+05:30
8022,Phenylbutazone+sodium Salicylate,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.574400+05:30
8023,Lornoxicam+paracetamol+trypsin,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.576817+05:30
8024,Paracetamol +mefenamic Acid +ranitidine +dicyclomine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.579021+05:30
8025,Nimesulide + Dicyclomine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.581298+05:30
8026,Heparin +diclofenac,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.583407+05:30
8027,Glucosamine +methyl Sulfonyl Methane+vitamin D3 + Manganese + Boron+ Copper +zinc,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.585447+05:30
8028,Paracetamol +tapentadol,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.587844+05:30
8029,Tranexamic Acid + Proanthocyanidin,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.590275+05:30
8030,Benzoxonium Chloride+lidocaine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.592661+05:30
8031,Lornoxicam +paracetamol +tramadol,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.594721+05:30
8032,Lornoxicam +paracetamol +serratiopeptidase,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.597228+05:30
8033,Diclofenac +paracetamol +magnesium Trisilicate,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.599412+05:30
8034,Paracetamol +domperidone +caffeine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.601940+05:30
8035,Ammonium Chloride +sodium Citrate +chlorpheniramine Maleate +menthol,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.604390+05:30
8036,Paracetamol +prochlorperazine Maleate,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.606735+05:30
8037,Combikit Of 3 Tablets Of Serratiopeptidase (enteric Coated 20000 Units) + Diclofenac Potassium & 2 Tablets Of Doxycycline,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.609204+05:30
8038,Nimesulide +paracetamol Suspension,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.611959+05:30
8039,Aceclofenac +paracetamol +famotidine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.615033+05:30
8040,Aceclofenac + Zinc Carnosine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.617803+05:30
8041,Paracetamol + Disodium Hydrogen Citrate + Caffeine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.620288+05:30
8042,Paracetamol + DL Methionine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.623067+05:30
8043,Disodium Hydrogen Citrate +paracetamol,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.625804+05:30
8044,Paracetamol + Caffeine + Codeine Phosphate,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.628455+05:30
8045,Aceclofenac (sr) + Paracetamol,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.630668+05:30
8046,Diclofenac + Paracetamol Injection,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.632903+05:30
8047,Azithromycin+cefixime,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.635116+05:30
8048,Amoxicillin +dicloxacillin,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.637402+05:30
8049,Amoxicillin 250 Mg+potassium Clavulanate Diluted 62.5 Mg,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.639662+05:30
8050,Azithromycin + Levofloxacin,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.642174+05:30
8051,Cefixime +linezolid,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.645522+05:30
8052,Amoxicillin +cefixime +potassium Clavulanic Acid,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.648927+05:30
8053,Ofloxacin +nitazoxanide,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.652089+05:30
8054,Cefpodoxime Proxetil +levofloxacin,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.655214+05:30
8055,"Combikit Of Azithromycin Dihydrate, Secnidazole And Fluconazole",,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.658295+05:30
8056,Levofloxacin +ornidazole +alpha Tocopherol Acetate,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.661367+05:30
8057,Nimorazole+ofloxacin,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.664390+05:30
8058,Azithromycin + Ofloxacin,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.667390+05:30
8059,Amoxycillin + Tinidazole,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.670452+05:30
8060,Doxycycline +serratiopeptidase,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.691340+05:30
8061,Cefixime +levofloxacin,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.694884+05:30
8062,Ofloxacin +metronidazole +zinc Acetate,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.697644+05:30
8063,Diphenoxylate +atropine +furazolidone,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.700732+05:30
8064,"Combikit Of Fluconazole Tablet, Azithromycin Tablet And Ornidazole Tablets",,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.703668+05:30
8065,Ciprofloxacin +phenazopyridine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.706846+05:30
8066,Amoxycillin +dicloxacillin +serratiopeptidase,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.709864+05:30
8067,Azithromycin +cefpodoxime,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.713208+05:30
8068,Lignocaine+clotrimazole+ofloxacin+beclomethasone,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.716228+05:30
8069,Cafuroxime + Linezolid,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.718857+05:30
8070,Ofloxacin +ornidazole +zinc Bisglycinate,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.721895+05:30
8071,Metronidazole +norfloxacin,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.724892+05:30
8072,Amoxicillin+bromhexine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.727876+05:30
8073,Ciprofloxacin +fluticasone +clotrimazole +neomycin,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.730910+05:30
8074,Metronidazole +tetracycline,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.733811+05:30
8075,Cephalexin + Neomycin +prednisolone,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.737011+05:30
8076,Azithromycin + Ambroxol,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.740090+05:30
8077,Cilnidipine + Metroprolol Succinate + Metroprolol Tartrate,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.743117+05:30
8078,L-arginine +sildenafil,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.746411+05:30
8079,Atorvastatin + Vitamin D3 + Folic Acid + Vitamin B12 + Pyridoxine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.749101+05:30
8080,Metformin+atorvastatin,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.752233+05:30
8081,Clindamycin+telmisartan,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.755404+05:30
8082,Olmesartan+hydrochlorothiazide +chlorthalidone,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.758586+05:30
8083,L-5-methylterahydrofolate Calcium + Escitalopram,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.761781+05:30
8084,Pholcodine +promethazine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.764956+05:30
8085,Paracetamol +promethazine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.768249+05:30
8086,Betahistine +ginkgo Biloba Extract+vinpocetine+piracetam,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.771425+05:30
8087,Cetirizine Dihydrochloride +diethyl Carbamazine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.774600+05:30
8088,Doxylamine +pyridoxine +mefenamic Acid+paracetamol,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.777783+05:30
8089,Drotaverine + Clidinium + Chlordiazepoxide,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.781160+05:30
8090,Imipramine + Diazepam,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.784451+05:30
8091,Flupentixol +escitalopram,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.787707+05:30
8092,Paracetamol + Prochloperazine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.790928+05:30
8093,Gabapentin +mecobalamin +pyridoxine +thiamine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.794169+05:30
8094,Imipramine +chlordiazepoxide +trifluoperazine +trihexyphenidyl,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.797505+05:30
8095,Chlorpromazine +trihexyphenidyl,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.800986+05:30
8096,Ursodeoxycholic Acid + Silymarine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.804485+05:30
8097,Metformin 1000/1000/500/500mg +pioglitazone 7.5/7.5/7.5/7.5mg + Glimepiride 1/2/1/2mg,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.807828+05:30
8098,Gliclazide 80 Mg + Metformin 325 Mg,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.811192+05:30
8099,Voglibose+ Metformin + Chromium Picolinate,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.814744+05:30
8100,Pioglitazone 7.5/7.5mg+metformin 500/1000mg,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.818223+05:30
8101,Glimepiride 1mg/2mg/3mg+pioglitazone 15mg/15mg/15mg+metformin 1000mg/1000mg/1000mg,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.821757+05:30
8102,Glimepiride 1mg/2mg+ Pioglitazone 15mg/15mg + Metformin 850mg/850mg,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.825226+05:30
8103,Metformin 850mg+pioglitazone 7.5 Mg+glimepiride 2mg,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.828649+05:30
8104,Metformin 850mg+pioglitazone 7.5 Mg+glimepiride 1mg,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.832091+05:30
8105,Metformin 500mg/500mg+gliclazide Sr 30mg/60mg+pioglitazone 7.5mg/7.5mg,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.835649+05:30
8106,Voglibose+pioglitazone+metformin,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.839222+05:30
8107,Metformin +bromocriptine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.842712+05:30
8108,Metformin +glimepiride +methylcobalamin,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.846322+05:30
8109,Pioglitazone 30 Mg+metformin 500mg,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.849823+05:30
8110,Glimepiride +pioglitazone +metformin,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.853379+05:30
8111,Glipizide 2.5mg+metformin 400mg,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.857001+05:30
8112,Pioglitazone 15mg+metformin 850 Mg,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.860042+05:30
8113,Metformin Er+gliclazide Mr+voglibose,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.863677+05:30
8114,Chromium Polynicotinate+metformin Hydrochloride,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.867508+05:30
8115,Metformin Hydrochlopride +gliclazide +piogllitazone +chromium Polynicotinate,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.871327+05:30
8116,Metformin +gliclazide +chromium Polynicotinate,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.875127+05:30
8117,Glibenclamide + Metformin (sr)+ Pioglitazone,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.878863+05:30
8118,Metformin (sustainded Release) 500mg+pioglitazone 15 Mg+glimepride 3mg,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.882508+05:30
8119,Metformin (sr) 500mg+pioglitazone 5mg,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.886172+05:30
8120,Chloramphenicol +beclomethasone +clomitrimazole +lignocaine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.889901+05:30
8121,Clotrimazole + Ofloxaxin + Lignocaine + Glycerine And Propylene Glycol,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.893655+05:30
8122,Chloramphennicol+lignocain+betamethasone+clotrimazole+ Ofloxacin+antipyrine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.897360+05:30
8123,Ofloxacin +clotrimazole +betamethasone +lignocaine,,,,S.O. 705(E)-1048(E),2016-03-10,Fixed dose combinations prohibited recently vide Gazette notification S.O. 705(E) to 1048(E),loksabha_annex_starred_123.pdf,2026-07-03 14:17:54.901035+05:30
